-7.429725,-7.261713333,-7.205713333,-7.056371667,-6.907031667,-6.234996667,-5.506956667,-4.984265,-4.946926667,-4.274891667,-4.144216667,-3.994878333,-4.032211667,-3.528188333,-3.733531667,-3.8082,-3.136168333,-2.538801667,-2.296121667,-3.136165,-3.02416,-3.864205,-3.360176667,-2.688141667,-2.669475,-2.277455,-2.07211,-0.392020833,0.6347,1.586751667,2.87482,3.26684,3.042828333,2.594803333,3.696195,7.019036667,6.178993333,3.994878333,5.749636667,7.39239,7.317721667,4.573573333,2.221451667,4.14422,6.832361667,4.144218333,1.1013915,1.736091667,4.424233333,6.795025,8.064428333,8.605788333,9.053811667,6.944366667,5.63763,6.888361667,6.888363333,4.872258333,2.090775,-0.2426795,-1.82943,-3.602856667,-3.58419,-1.008053833,1.661420833,3.266838333,2.837483333,4.05088,7.075041667,10.939255,14.33675,16.93155,17.37956667,16.25956667,16.03548333,16.39021667,17.00623333,17.32356667,17.8836,19.07831667,20.31043333,20.85176667,22.1585,24.34261667,27.94548333,31.97768333,35.97256667,39.78075,43.06626667,46.03443333,49.09593333,52.10141667,55.85361667,59.1578,62.05126667,65.01943333,67.95025,69.08896667,70.33971667,73.19585,77.13475,82.13768333,88.20465,95.13036667,101.7757,106.8726667,111.5766667,117.158,122.385,127.127,131.775,136.703,141.202,145.44,149.752,155.24,160.579,165.1343333,168.793,172.5823333,175.9983333,179.3213333,181.6553333,183.074,183.3726667,183.0926667,182.57,180.5536667,177.4916667,174.4676667,170.585,166.5716667,162.1286667,157.088,149.7333333,143.5918333,136.647,128.7883333,119.062,110.83,102.0374167,93.80496667,87.12193333,81.55896667,75.06263333,67.39023333,59.00845,49.67463333,41.66621667,36.42058333,30.40961667,24.19328333,16.67021667,9.3525,3.322843333,0.448024167,-0.336018,0.709371333,1.773428333,-3.304174667,-7.523065,-7.616403333,-11.779285,-13.51538333,-13.7394,-13.6834,-5.768306667,-4.442901667,-8.792465,-11.46195,-15.79283333,-15.94216667,-15.9235,-18.27565,-17.86493333,-18.03295,-19.71303333,-17.84626667,-15.94216667,-14.97145,-12.76868333,-12.28333333,-11.94726667,-14.35541667,-16.78221667,-16.93156667,-15.13948333,-13.19801667,-11.40595,-10.9206,-11.51793333,-10.15520167,-7.765745,-6.272331667,-4.088218333,-2.538801667,-2.65081,-4.088216667,-7.952418333,-10.22987
-8.587118333,-8.549786667,-8.139095,-7.933751667,-7.504396667,-6.795025,-6.421671667,-5.842975,-5.413618333,-4.984263333,-4.648245,-4.592241667,-4.685578333,-4.013546667,-4.069548333,-4.498905,-3.621525,-2.482796667,-2.501465,-3.061495,-3.154833333,-3.602858333,-2.744145,-2.352123333,-1.885431667,-1.773426667,-1.064054667,0.541361333,1.418743333,1.904098333,3.173501667,3.304175,3.19217,2.688143333,4.106883333,6.869695,6.27233,4.610908333,6.21633,7.896418333,7.933753333,6.048318333,3.882873333,6.066986667,8.549785,5.56296,2.688141667,3.621525,6.160325,8.027091667,9.31516,10.416555,10.50989333,8.456445,6.83236,7.411058333,6.795025,4.46157,1.2880675,-0.914715833,-2.445463333,-3.360178333,-2.762811667,0.186675333,3.136166667,4.965596667,5.898976667,7.280385,9.744513333,12.05931667,14.29941667,16.2222,15.97951667,14.7848,14.82213333,15.84883333,17.43558333,18.481,19.11566667,20.08641667,20.59043333,21.29976667,22.71853333,24.19326667,26.97476667,30.44693333,35.09518333,39.03405,42.35691667,44.7837,47.04248333,49.71196667,53.18415,56.843,59.9605,63.07798333,66.23281667,68.41695,70.41438333,72.74785,75.79066667,80.38291667,86.09521667,92.94623333,99.44248333,104.2961667,109.2433333,115.1793333,120.518,125.2043333,129.1056667,133.399,138.159,143.0503333,147.904,153.2613333,158.8241667,164.2756667,168.625,171.761,174.841,177.3796667,179.4145,180.6473333,180.8713333,180.6473333,180.0496667,178.425,175.9983333,172.6756667,169.0543333,165.209,160.9711667,156.192,149.7146667,141.9488333,135.919,127.5376667,116.9713333,107.3018333,99.23706667,91.54616667,84.52713333,79.54286667,73.66255,66.66218333,58.4111,49.18925,41.0875,35.61788333,31.567,25.72401667,19.41436667,12.09663,5.39495,1.6614195,0.560029,0.429356333,0.354686333,-3.472183333,-7.093706667,-6.90703,-10.39787167,-12.1153,-11.98463333,-10.75256333,-6.029651667,-6.253663333,-9.22182,-10.136525,-12.89933333,-14.22475,-15.6995,-18.68631667,-18.929,-19.265,-19.545,-16.61421667,-13.25403333,-12.54468333,-11.85393333,-11.89126667,-12.67533333,-15.84885,-17.95828333,-17.54758333,-15.40081667,-12.67533333,-11.68593333,-12.50733333,-14.1501,-12.91801667,-9.632501667,-7.187046667,-4.92826,-3.248173333,-3.901541667,-6.197658333,-9.389821667,-10.65925
-5.394951667,-5.133606667,-5.17094,-4.834921667,-4.573573333,-4.386898333,-4.27489,-4.181551667,-3.920208333,-3.696198333,-3.696198333,-3.752201667,-3.882875,-3.546853333,-3.90154,-4.946926667,-4.629576667,-4.965596667,-3.826868333,-3.602858333,-4.536238333,-3.994876667,-4.704248333,-3.378846667,-2.87482,-3.173503333,-3.546855,-2.725478333,-1.400075,-1.51208,-0.7840415,0.373353167,1.773426667,2.053443333,2.576135,5.525623333,6.010985,2.44546,2.016106667,4.256221667,5.973648333,4.946925,2.856151667,2.5388,5.021598333,3.09883,-0.224011833,-0.168009,1.5867515,3.602856667,5.152273333,6.44034,6.90703,4.461568333,2.669473333,3.808201667,4.368228333,3.285508333,1.6800885,-0.784041833,-2.650806667,-3.994876667,-4.069546667,-2.31479,0.3173505,3.136165,4.330893333,4.872258333,7.299053333,10.808585,14.13141667,16.59553333,18.0143,17.99563333,17.4169,17.75291667,18.985,19.76901667,20.23575,21.20643333,21.57976667,21.43043333,22.27051667,24.09993333,26.84408333,30.98828333,36.21523333,41.08751667,44.74635,47.99455,51.03735,54.02418333,56.899,60.0725,62.94731667,65.13145,67.67023333,69.94768333,71.64645,74.09191667,77.7881,82.71638333,88.72735,95.2797,101.7012,107.4513333,111.7073333,116.6353333,121.6568333,125.9883333,129.7403333,133.2123333,137.3376667,142.1355,146.6346667,151.3946667,157.0133333,161.8673333,166.1796667,169.5396667,172.2836667,175.0276667,176.7823333,177.9583333,178.6676667,178.7983333,178.201,177.7716667,175.961,173.273,169.801,164.7983333,159.6268333,153.448,144.5625,137.5616667,129.3856667,120.6861667,112.902,106.051,97.6131,90.96746667,84.93781667,78.70281667,71.81445,63.61935,55.05091667,45.77308333,38.5487,33.67646667,27.59078333,20.81445,15.2328,9.669833333,6.104323333,2.986823333,0.6533685,-0.354685667,-0.821376167,-5.245608333,-7.597735,-8.307106667,-11.70461667,-13.51536667,-13.6647,-11.16326333,-8.10176,-11.64861833,-14.2061,-14.00071667,-13.4967,-12.05928333,-14.48611667,-16.98756667,-18.23831667,-20.60906667,-21.69181667,-18.36896667,-14.72878333,-12.48866667,-9.725855,-7.373723333,-7.31772,-10.93924667,-14.00071667,-13.42203333,-10.82721667,-8.43778,-7.205713333,-8.475113333,-10.52857333,-11.3126,-9.875188333,-8.008421667,-4.648246667,-1.642751833,0.690703833,2.314788333,-0.728039667,-3.90154
-6.272331667,-5.73097,-5.226941667,-4.76025,-4.405565,-4.274888333,-4.386896667,-4.405565,-4.162883333,-4.144216667,-4.29356,-4.312226667,-4.12555,-3.938873333,-4.293558333,-4.909593333,-3.957543333,-3.50952,-3.098833333,-1.642751667,-2.202781667,-2.221451667,-2.5388,-2.426795,-1.680088333,-1.717421667,-1.754758333,-2.426795,-0.8587115,-0.410688667,-0.168009,1.1013915,2.482796667,2.986825,3.565521667,6.701686667,7.39239,4.274891667,3.58419,4.816255,6.160326667,5.805638333,4.76025,5.992315,8.568453333,5.786973333,2.090776667,1.773423333,2.781481667,4.14422,5.842975,7.747075,8.456446667,6.515011667,4.162886667,5.096268333,5.805641667,5.133603333,2.912156667,0.242680167,-1.754760667,-2.688141667,-2.688141667,-1.418741667,-0.018667667,1.586750167,3.117498333,4.965595,7.07504,10.17387833,13.77673333,16.50221667,17.3049,17.0809,16.9689,17.54756667,18.21966667,18.16366667,18.27566667,19.11566667,20.06773333,20.73976667,21.46778333,23.46525,26.3774,30.05491667,34.49781667,39.33275,43.01026667,46.12776667,48.89058333,51.00003333,53.72551667,56.97366667,60.10983333,63.39535,66.90486667,69.44366667,71.19841667,73.53188333,77.07875,81.4843,87.47661667,94.15963333,100.5437333,105.6218333,110.3633333,116.0006667,121.6381667,126.5483333,130.935,134.7243333,138.9056667,144.0398333,149.472,155.2213333,160.6351667,165.6756667,169.6703333,172.769,175.457,177.8463333,179.9375,181.5433333,182.178,181.9353333,181.5806667,181.058,179.2838333,176.4276667,172.489,167.953,162.3526667,156.1546667,147.7173333,139.5405,132.7456667,124.588,115.366,108.1606667,100.15175,92.92756667,86.3939,81.29763333,75.11863333,67.01686667,58.56041667,49.73061667,41.98355,36.23391667,30.6336,24.36128333,18.36896667,12.86203333,7.579066667,4.125553333,1.549415,0.1306735,0.298682667,-3.024158,-7.093706667,-6.963033333,-8.549791667,-12.11531667,-12.07796667,-11.92863333,-8.475118333,-7.93375,-12.39531667,-12.65668333,-12.33933333,-12.43268333,-12.73133333,-15.36348333,-17.2489,-18.85433333,-20.12375,-17.51025,-13.34738333,-11.06990167,-8.699125,-7.85908,-8.755128333,-11.85395,-15.25146667,-15.83018333,-13.6834,-10.64055333,-9.333823333,-10.80857167,-12.61935,-12.8247,-10.64056833,-7.373721667,-3.248171667,0.672034833,2.370791667,1.194730667,-2.258786167,-5.114936667
-8.773798333,-8.34444,-7.616401667,-7.168378333,-6.459008333,-5.992318333,-5.693635,-5.46962,-5.114938333,-4.741581667,-4.59224,-4.4429,-4.405566667,-3.677526667,-3.546855,-4.125551667,-3.341508333,-3.304175,-2.482798333,-2.109445,-2.78148,-2.352126667,-3.1175,-2.146778333,-1.512078333,-1.325405,-1.43741,-0.2426795,1.0827245,1.306736667,1.941436667,3.136165,3.602858333,3.416181667,3.416181667,6.720353333,7.765741667,5.096268333,5.432286667,6.888363333,7.989756667,7.336386667,5.936313333,6.552346667,9.819166667,8.26977,4.498903333,3.584191667,5.040266667,6.776358333,8.064426667,9.40849,10.60325,9.072471667,6.085653333,5.749638333,6.141658333,5.618965,3.397511667,0.130672833,-1.288068,-2.090778333,-2.034773333,-0.429356333,1.4747435,2.930821667,4.76025,5.749636667,8.400443333,10.84590333,12.93668333,15.19548333,16.65156667,16.05418333,15.19546667,16.40885,18.33163333,19.19033333,19.00366667,19.56368333,20.34776667,20.81443333,21.76646667,22.7372,24.4733,27.25476667,31.26831667,36.10323333,40.54615,43.64496667,46.51978333,49.59995,52.4001,55.05091667,58.03773333,62.40595,65.44878333,66.8862,68.69696667,71.29176667,74.4466,78.27346667,84.00445,90.8928,97.55715,102.6718333,107.8433333,113.5553333,118.67,123.2065,127.015,130.4683333,134.575,139.4843333,144.712,150.1813333,155.7066667,160.9711667,166.3103333,169.745,172.265,174.4116667,176.2596667,177.3983333,178.0143333,177.809,177.2676667,176.3903333,174.3556667,171.5556667,168.1583333,163.753,159.216,154.1946667,147.3253333,139.3351667,133.4176667,125.4095,115.366,106.0323333,98.28508333,90.14608333,83.10838333,78.90815,72.95318333,65.59811667,57.60836667,48.74123333,40.8075,34.94585,30.26026667,24.67863333,18.91033333,12.357985,6.04832,2.613471667,1.474745,1.437408333,1.362736667,-3.26684,-7.09371,-7.429725,-11.08858667,-13.1047,-12.97403333,-11.16325,-6.664351667,-7.896416667,-10.6219,-9.819185,-11.051255,-12.18996667,-14.11275,-18.03295,-19.097,-19.9744,-21.0571,-18.44365,-14.00075,-12.15263333,-10.88325,-10.78991667,-12.13396667,-14.95278333,-18.1823,-17.75295,-14.9528,-12.04063333,-12.02195,-12.7687,-13.42203333,-11.8913,-9.203141667,-7.019036667,-4.349565,-2.184116667,-2.426795,-4.162885,-7.87775,-10.78992167
-6.925698333,-6.347001667,-5.898978333,-5.618963333,-5.040266667,-4.722916667,-4.536238333,-4.498903333,-4.144216667,-3.882871667,-3.770866667,-3.621525,-3.378845,-3.41618,-3.65886,-4.853591667,-4.4429,-4.237558333,-3.285508333,-3.7522,-4.29356,-4.032215,-4.237556667,-3.229505,-2.986823333,-2.800148333,-2.87482,-1.5494135,-0.317350167,-0.205344333,0.5786965,1.810761667,2.46413,2.688143333,3.34151,6.216328333,6.085655,2.408126667,2.650806667,5.040268333,6.160326667,4.816253333,2.352123333,2.688141667,5.189606667,3.26684,-0.31735,0.056002833,2.501466667,4.480236667,5.786971667,7.112375,7.411058333,4.946928333,2.688143333,3.509518333,4.256221667,3.304176667,1.157393,-1.157395833,-2.46413,-4.144218333,-4.405566667,-2.893485,-0.840044333,1.474745167,3.061496667,4.088216667,6.68302,9.949856667,13.25405,16.05418333,17.49156667,17.0249,16.18486667,16.3342,17.82761667,18.481,18.985,19.6757,20.25443333,20.62776667,21.59846667,23.42791667,25.66801667,28.65485,33.54575,38.67936667,42.22623333,45.08236667,48.47988333,51.67205,54.92025,58.48575,61.09923333,63.3767,65.7848,67.6329,69.18231667,71.34775,74.9133,80.10291667,86.20721667,92.81558333,99.10646667,104.0908333,108.4966667,113.406,118.3153333,122.9451667,127.015,130.7856667,135.2096667,139.727,144.432,149.304,154.4186667,159.5335,163.529,166.9823333,169.5956667,171.9103333,173.8516667,175.5876667,176.297,175.5316667,175.177,175.121,173.9823333,171.089,167.337,163.3423333,157.7786667,151.5626667,143.6103333,136.2363333,129.2923333,120.9288333,111.7446667,104.2401667,96.41836667,89.06336667,82.43635,76.85471667,70.30238333,62.46196667,54.6589,45.49306667,37.2233,31.41766667,26.0227,19.95571667,14.22475,10.06186,6.421673333,3.602856667,0.597365167,0.112006,0.597363167,-3.546853333,-6.160325,-7.54173,-11.83528333,-13.08603333,-13.73936667,-12.33931667,-9.22182,-12.526,-14.61678333,-12.95536667,-11.38725,-9.501835,-11.96596667,-16.03553333,-17.15556667,-19.35836667,-21.50511667,-19.69438333,-16.12885,-13.38471667,-10.84590667,-8.960475,-9.259148333,-11.79795,-14.03806667,-13.9074,-11.6673,-9.221815,-7.80308,-8.064426667,-9.725858333,-10.77126667,-9.501823333,-7.485726667,-4.984261667,-2.333456667,0.149341333,0.765372667,-1.008052833,-3.882873333
-6.04832,-5.56296,-5.133603333,-4.816253333,-4.368231667,-4.256223333,-4.013543333,-3.882873333,-3.453515,-3.36018,-3.173503333,-3.19217,-3.136166667,-2.912155,-3.434846667,-4.29356,-3.546855,-3.528186667,-2.240116667,-2.165448333,-2.296121667,-2.034773333,-2.501465,-1.045389333,-0.9893855,-1.120061167,-1.642753333,-0.765372167,0.373353333,0.634699833,1.008053333,1.97877,2.128111667,1.754758333,2.744145,5.992315,5.077601667,2.370791667,3.490851667,5.320281667,6.290998333,4.946928333,3.061495,4.480238333,6.477673333,3.677525,0.4293555,0.280015,2.22145,4.592243333,6.552346667,8.307105,8.493781667,6.664353333,4.797588333,5.600295,5.600296667,4.032211667,1.213398,-1.717425,-3.192168333,-4.461568333,-4.200221667,-2.389458333,0.093339,2.482798333,3.472185,5.17094,8.531118333,11.8353,14.41143333,16.03551667,16.12886667,15.1208,14.8968,15.88618333,17.1929,18.33165,19.35833333,20.42243333,21.09443333,21.76646667,22.4012,24.3426,27.27345,30.50295,34.9645,39.27675,43.0476,45.95976667,48.77856667,51.1867,54.37888333,58.37375,61.84593333,64.79543333,68.23028333,71.08641667,72.99051667,75.11863333,78.06811667,82.56701667,88.50333333,94.62633333,101.2904167,106.966,112.0433333,117.5313333,122.3663333,126.8283333,131.1776667,135.5083333,140.007,144.5626667,149.36,154.6426667,160.3176667,165.209,169.0356667,172.377,175.3823333,178.2943333,180.1056667,181.0206667,181.1326667,180.9646667,180.666,179.5078333,177.2676667,173.945,170.6223333,166.721,162.0726667,156.6773333,150.3306667,142.3968333,135.975,127.7243333,117.55,108.03,99.92776667,91.34083333,83.92976667,79.39353333,73.94255,66.69951667,58.2244,49.18925,42.43158333,37.26063333,32.10835,24.95863333,17.1929,9.427171667,3.005494167,-0.952050333,-1.624086667,-1.344071167,-0.560029833,-3.285506667,-7.131045,-6.60835,-9.557835,-13.3847,-13.29136667,-11.74196667,-5.432286667,-5.432286667,-9.501816667,-10.65921667,-13.38471667,-14.76613333,-14.8968,-17.23025,-17.52891667,-17.4729,-18.27565,-15.49415,-12.3393,-11.33126667,-10.71523333,-10.80858333,-11.29393333,-12.974,-15.19548333,-14.80345,-13.03003333,-10.75256667,-10.06184833,-10.78991667,-11.16326667,-9.819188333,-6.85103,-4.46157,-1.848096833,-0.354685667,-1.474742833,-4.648245,-8.475113333,-8.661791667
-5.973646667,-7.280383333,-7.653738333,-7.78441,-7.46706,-7.280381667,-7.000368333,-6.403003333,-6.066988333,-5.898975,-5.544293333,-5.152271667,-4.890925,-4.349561667,-4.405566667,-4.816255,-3.864206667,-3.229505,-2.165448333,-2.426795,-2.800148333,-3.341511667,-3.154833333,-2.557468333,-2.706808333,-2.650808333,-2.781481667,-1.138728167,-0.280015,-0.186676667,1.2320655,2.85615,3.58419,3.26684,4.330896667,7.896416667,7.205715,4.013546667,4.797585,6.552346667,7.597733333,6.496343333,4.68558,6.010985,8.344441667,5.749636667,2.557467,3.938873333,5.600296667,7.317718333,9.035143333,10.36055167,10.22988333,7.29905,5.15227,6.048318333,6.010985,4.29356,1.661421167,-1.101391167,-2.968156667,-3.65886,-2.706808333,-0.541360833,1.680089167,3.34151,4.106881667,5.189606667,8.139095,11.42461667,14.13141667,16.2222,17.0809,16.42755,15.88615,16.76355,18.2943,19.00366667,19.50766667,20.14243333,20.19843333,20.51576667,21.48646667,23.63325,26.5454,29.84958333,34.59116667,39.59408333,43.12226667,45.8851,48.5359,51.4667,54.67756667,56.91768333,60.05385,63.84336667,66.75553333,68.06226667,70.35838333,73.32653333,76.64936667,81.3723,87.3086,93.87963333,100.7117333,106.4806667,111.95,117.382,122.1983333,126.3616667,129.6843333,132.9323333,136.9083333,141.1646667,145.7386667,150.7973333,156.4533333,162.3153333,167.729,171.6863333,174.785,177.361,178.8916667,179.825,179.7505,178.5743333,177.6036667,176.2223333,174.505,172.2463333,169.4836667,165.8996667,161.6993333,157.0693333,150.9466667,143.5916667,136.7403333,128.359,117.942,108.6646667,100.2077667,91.8635,84.45246667,79.11351667,73.58786667,66.8862,59.56846667,50.72003333,43.53298333,38.00733333,31.94033333,25.03333333,16.78221667,7.803083333,1.456077833,-1.0080535,-1.773425,-0.802708,1.549415167,-1.922767333,-5.245611667,-4.834921667,-8.36311,-9.595173333,-11.12590333,-10.64056,-5.058933333,-5.954981667,-9.893851667,-13.7394,-17.1929,-15.40081667,-14.5421,-16.67023333,-16.5209,-16.72623333,-17.0809,-15.36348333,-14.2621,-14.22475,-13.12336667,-11.85395,-11.98463333,-15.1768,-16.67023333,-16.59556667,-15.17678333,-13.31003333,-12.63803333,-12.75003333,-12.9927,-10.54722167,-8.12043,-6.178993333,-4.274891667,-3.92021,-4.424235,-5.693635,-9.277808333,-9.595161667
-4.778918333,-4.517571667,-4.554905,-3.938875,-4.032211667,-3.882873333,-4.05088,-4.12555,-4.405566667,-4.517573333,-4.312226667,-4.237555,-4.554906667,-4.237558333,-3.957543333,-4.573575,-4.125551667,-4.032211667,-2.669476667,-2.986823333,-3.73353,-3.882873333,-4.648245,-4.088216667,-4.069548333,-4.21889,-4.573573333,-3.528188333,-2.202781667,-1.866763333,-1.101391,-0.242679667,0.168009,0.093338333,0.8587125,4.032213333,4.573573333,1.997436667,3.061495,4.629576667,4.909591667,3.994878333,1.6240845,1.73609,3.565521667,1.176060333,-1.941435,-1.624085,0.280014667,2.632138333,4.872256667,6.851028333,7.691073333,6.178991667,4.293558333,5.096268333,5.264276667,4.237556667,2.426795,0.205344167,-1.3440715,-3.546853333,-3.826866667,-1.960105,0.2426795,1.810761667,2.650805,4.629576667,7.6164,10.84590167,13.92608333,16.85688333,18.649,18.481,17.95828333,18.35033333,19.33966667,19.24633333,19.30233333,19.88106667,20.3291,20.64643333,22.1025,24.93998333,28.59885,32.79906667,37.31665,41.47951667,45.23173333,47.99453333,49.93596667,52.19475,55.2376,58.16841667,61.37925,65.78481667,69.21965,71.16108333,73.04651667,75.95868333,79.30018333,83.36973333,88.78336667,94.92501667,100.9544167,105.7711667,110.8486667,116.3926667,121.6195,125.8576667,129.1056667,132.727,137.711,143.013,147.8853333,153.3546667,158.8988333,164.033,168.1023333,171.1076667,173.833,176.2036667,177.7156667,178.705,179.2836667,179.8065,179.7131667,178.817,176.8196667,174.0383333,170.6223333,166.1796667,160.5978333,154.4186667,146.3546667,140.3805,133.119,124.7746667,115.4966667,108.0486667,99.79708333,92.40488333,85.74053333,79.8789,73.55055,65.6728,57.77638333,48.55458333,41.21816667,36.27125,30.70828333,23.98793333,16.63286667,9.53917,2.949486667,-1.325404333,-2.034771667,-0.821376833,-0.093338167,-4.386898333,-7.896416667,-7.560398333,-10.45388167,-12.47001667,-12.02193333,-10.808565,-6.27233,-8.10176,-11.46191667,-11.51793333,-13.73941667,-13.7767,-14.67276667,-16.59556667,-16.39023333,-18.25695,-19.489,-15.90485,-11.42461667,-9.483153333,-7.317721667,-7.261715,-8.213766667,-10.64054833,-13.03003333,-12.65668333,-10.34187333,-8.363108333,-8.811131667,-10.97658333,-11.96593333,-10.472545,-6.813693333,-3.304175,-0.242679167,1.232064167,1.43741,-0.130672833,-4.293558333,-5.749638333
-5.376283333,-5.376283333,-5.152273333,-5.040265,-4.778918333,-4.61091,-4.405566667,-4.256223333,-4.05088,-4.181553333,-4.797586667,-5.040266667,-4.760253333,-4.517573333,-5.096266667,-5.97365,-5.600296667,-4.498905,-4.069548333,-4.890923333,-4.909593333,-4.965596667,-4.200221667,-3.770866667,-4.181555,-4.834923333,-4.61091,-2.893488333,-1.941434333,-2.016105,-0.112005333,0.784041,0.485359167,-0.242679667,0.448022833,3.360176667,3.733533333,1.848098333,3.378845,4.648243333,4.573573333,2.557468333,-0.410688167,0.186677,2.445463333,-0.018669333,-3.43485,-2.352125,0.970719,3.696193333,5.544293333,6.328333333,6.664351667,5.040265,3.248171667,3.58419,3.65886,3.117496667,1.605418333,-0.6907045,-2.968155,-4.890923333,-4.834921667,-2.296121667,0.018668333,2.146781667,3.416183333,4.778918333,7.46706,10.26721667,13.59005,16.70753333,18.593,18.44366667,17.69691667,17.9396,19.07833333,19.41433333,19.80636667,20.70243333,20.7211,20.79576667,22.55051667,24.86531667,27.72145,31.21231667,36.15923333,41.51686667,44.93303333,47.56518333,50.79466667,54.11753333,57.4217,61.09921667,64.12338333,66.47551667,69.257,71.1611,72.44916667,74.42793333,77.69478333,82.54835,88.93268333,95.89573333,101.86905,106.9473333,111.5953333,116.6166667,121.5448333,126.0816667,130.095,134.0896667,138.5323333,143.181,148.0906667,153.2613333,158.2826667,163.0996667,167.225,170.6036667,173.497,175.9236667,178.033,179.1343333,179.4703333,179.2276667,179.0783333,178.6863333,177.0996667,174.6356667,170.9583333,166.609,161.2885,154.848,146.2053333,139.0363333,131.383,123.0571667,114.526,106.8911667,98.2664,91.0048,84.60178333,78.88948333,72.26248333,64.4594,56.52566667,48.03186667,41.06881667,35.74856667,29.21486667,21.39313333,14.22475,8.157756667,3.472185,-0.336017,-2.445461667,-1.736091167,-0.205344333,-2.501466167,-5.898978333,-8.811125,-13.12336667,-15.4008,-15.30746667,-13.3287,-8.86713,-10.24854333,-13.81408333,-14.6168,-14.37411667,-13.17936667,-13.9074,-15.75546667,-16.20355,-17.28626667,-19.22766667,-17.86495,-14.93411667,-12.78733333,-9.688521667,-7.728406667,-8.680456667,-11.34993667,-13.59005,-12.60066667,-10.02452833,-7.504396667,-6.795025,-9.184486667,-11.98463333,-12.56333333,-9.557841667,-5.618965,-1.530746833,0.821376667,1.680086667,1.1013915,-1.474745167,-4.741585
-6.160325,-5.861645,-5.544293333,-4.797586667,-4.517571667,-4.480236667,-4.312225,-4.237555,-3.97621,-3.90154,-3.957541667,-4.162883333,-4.405565,-3.864203333,-4.29356,-5.133603333,-4.573575,-4.405565,-3.266836667,-2.184113333,-2.669473333,-2.314788333,-3.360176667,-2.78148,-2.184113333,-2.165446667,-2.557468333,-3.02416,-1.381406667,-1.288071167,-1.082724,0.560029,1.904101667,2.034775,2.408126667,5.824306667,6.272331667,3.173501667,2.949488333,4.741583333,5.842975,5.637631667,4.648245,4.480236667,6.347,3.97621,1.064055833,1.325401667,2.576135,3.957541667,5.637631667,6.981703333,7.672403333,5.73097,3.397513333,4.088215,5.413618333,5.040265,3.34151,0.336018167,-1.661419667,-3.061496667,-3.808201667,-2.78148,-0.858712167,1.176062167,2.31479,3.65886,6.701688333,10.30455,13.3847,15.88618333,17.17423333,16.87556667,16.14755,16.89423333,18.51831667,19.321,20.04906667,20.90776667,21.2811,21.31843333,22.1772,23.4839,26.26538333,30.6336,35.76723333,40.54613333,44.093,46.72511667,49.43193333,52.08275,55.2189,58.1124,60.7072,63.75003333,67.42755,70.4704,72.50515,74.78261667,78.29213333,82.8657,88.354,94.77566667,100.8984167,106.238,111.166,116.8593333,121.8621667,126.3056667,130.3376667,134.407,138.383,142.509,147.344,152.944,158.6186667,163.7903333,167.953,171.2943333,174.5236667,177.417,179.3583333,180.0123333,180.1806667,179.7691667,179.5451667,178.873,177.3423333,174.4303333,170.9583333,166.5156667,161.2698333,155.464,147.1013333,140.5111667,132.4843333,124.028,115.478,108.422,99.5544,91.91951667,85.8712,80.49491667,74.4466,66.5875,58.07505,48.55456667,41.5542,36.56993333,30.37228333,23.85725,17.56626667,11.57396333,5.768305,1.1013915,-0.877379,-0.429356,0.560029667,-3.472181667,-7.411058333,-7.336386667,-9.408495,-12.02195,-12.18996667,-11.76061667,-7.243048333,-8.26977,-12.15263333,-12.26463333,-13.2727,-12.80603333,-13.88873333,-17.00621667,-17.73425,-18.77966667,-20.4411,-17.41691667,-13.34738333,-11.12591667,-8.139095,-6.888363333,-7.653738333,-10.45387667,-13.77675,-14.43011667,-11.79796667,-9.651176667,-9.22182,-12.05931667,-13.75803333,-12.50731667,-8.829793333,-5.450953333,-2.0721085,0.877379833,2.109443333,1.344071,-2.725476667,-6.085655
